index,expected,actual,diff
0,53.8214,3.16586,50.6556
1,-63.831,-3.54616,60.2848
2,-55.0191,-0.555756,54.4634
3,-9.52945,-0.0962067,9.43324
4,-15.0748,-0.152283,14.9225
5,52.0154,0.525391,51.49
6,-34.766,-0.351196,34.4148
7,4.33618,0.0437622,4.29242
8,-111.75,-4.65678,107.093
9,-94.9331,-0.958923,93.9742
10,-75.1747,-0.759323,74.4154
11,45.903,0.463623,45.4393
12,40.3217,1.68036,38.6413
13,-32.6154,-0.329498,32.2859
14,-14.6032,-0.147491,14.4557
15,24.5746,0.248215,24.3264
16,16.1284,0.343063,15.7854
17,25.1999,1.40009,23.7998
18,43.0694,0.435028,42.6344
19,-14.0182,-0.539047,13.4791
20,-39.771,-0.602615,39.1684
21,56.2573,0.568222,55.689
22,-69.4189,-0.701202,68.7177
23,24.946,0.251938,24.694
24,24.0352,1.14447,22.8907
25,-10.5322,-0.159622,10.3726
26,-66.7848,-1.19226,65.5925
27,-54.3151,-1.15527,53.1598
28,49.2148,0.497101,48.7177
29,-40.1267,-0.405319,39.7214
30,74.8475,0.755997,74.0915
31,-7.35463,-0.074295,7.28033
32,10.6691,0.410278,10.2588
33,68.526,0.692154,67.8338
34,-8.17479,-0.0825958,8.09219
35,-10.7839,-0.108963,10.6749
36,6.98228,0.0705109,6.91177
37,-34.8485,-0.35202,34.4965
38,-42.4321,-0.428589,42.0035
39,20.2558,0.20462,20.0511
40,12.8931,0.130219,12.7629
41,-25.5701,-0.25827,25.3118
42,70.0673,0.707733,69.3596
43,-5.35054,-0.0540619,5.29648
44,-35.1026,-0.354599,34.748
45,-61.0995,-0.617172,60.4823
46,-47.084,-0.475571,46.6084
47,-53.8758,-0.54425,53.3316
48,50.7944,0.513046,50.2814
49,-0.519302,-0.00527954,0.514023
50,-80.2385,-0.810516,79.428
51,18.5278,0.187134,18.3406
52,8.69516,0.0878143,8.60735
53,-17.4243,-0.175995,17.2483
54,22.3115,0.225327,22.0862
55,-87.6421,-0.885284,86.7568
56,-25.0331,-0.252853,24.7802
57,-41.5766,-0.419983,41.1566
58,44.6622,0.451126,44.2111
59,55.5203,0.560791,54.9595
60,-40.4955,-0.409042,40.0865
61,91.7115,0.926361,90.7852
62,87.4681,0.883484,86.5846
63,13.5716,0.137054,13.4345
64,-30.3359,-1.78444,28.5514
65,-0.369675,-0.0202942,0.34938
66,-33.5896,-0.33931,33.2502
67,-61.1677,-0.617859,60.5499
68,-4.47855,-0.0452423,4.4333
69,-9.51733,-0.0961609,9.42117
70,54.6684,0.552231,54.1162
71,-20.0546,-0.202545,19.852
72,-18.4517,-0.769028,17.6827
73,-17.551,-0.177292,17.3737
