index,expected,actual,diff
0,-26.8346,-1.67722,25.1574
1,-10.4763,-0.952347,9.52393
2,71.1145,1.77739,69.3371
3,48.3324,0.947586,47.3848
4,-64.8613,-1.08067,63.7806
5,-76.021,-1.38272,74.6383
6,108.486,3.74107,104.745
7,25.8304,0.506454,25.324
8,84.9769,8.49817,76.4787
9,32.2222,1.34271,30.8795
10,-85.0987,-1.39458,83.7042
11,58.063,1.0011,57.0619
12,-33.3057,-2.37885,30.9269
13,81.4282,3.70135,77.7268
14,-7.55139,-0.0867462,7.46465
15,-35.7448,-0.650024,35.0948
16,33.4718,2.09203,31.3798
17,-14.2533,-1.18771,13.0656
18,39.361,1.51407,37.8469
19,70.0877,5.39053,64.6972
20,-30.7107,-1.8062,28.9045
21,-4.02579,-0.0503387,3.97545
22,-12.7895,-0.365311,12.4242
23,79.8387,1.24741,78.5913
24,47.6873,3.97366,43.7137
25,133.798,7.04128,126.757
26,-14.478,-0.904938,13.573
27,49.3307,3.52339,45.8073
28,-31.2132,-0.503448,30.7098
29,24.4299,1.01799,23.4119
30,9.22345,0.113846,9.1096
31,104.692,0.865784,103.827
32,-68.9051,-4.9213,63.9838
33,-37.365,-1.55699,35.808
34,-20.8606,-0.372467,20.4881
35,35.9924,1.99959,33.9928
36,19.2299,0.249649,18.9803
37,1.4541,0.0139618,1.44014
38,-93.6522,-0.908798,92.7434
39,-56.7888,-0.473083,56.3158
40,-71.3595,-1.78354,69.576
41,-28.4639,-0.412582,28.0513
42,-39.617,-1.80081,37.8161
43,19.5677,0.189896,19.3778
44,98.2642,0.869629,97.3946
45,-7.65163,-0.0878754,7.56375
46,-44.0881,-0.436615,43.6515
47,8.25986,0.0737305,8.18613
48,74.2182,1.30234,72.9158
49,-54.2094,-1.46477,52.7446
50,94.626,0.867752,93.7582
51,-2.57416,-0.0279694,2.54619
52,-27.2518,-0.349289,26.9026
53,14.6662,0.203629,14.4626
54,-48.0724,-0.490723,47.5816
55,47.2427,0.472183,46.7705
56,-5.10355,-0.0911102,5.01244
57,53.6671,0.789398,52.8777
58,35.5934,0.726105,34.8673
59,-66.5873,-1.04042,65.5469
60,13.0187,0.141418,12.8773
61,-74.3965,-0.783264,73.6132
62,-30.3417,-0.294449,30.0473
63,-21.2475,-0.214645,21.0328
64,44.5308,2.78316,41.7477
65,-5.1394,-0.467194,4.67221
66,30.4011,0.759857,29.6413
67,-23.7295,-0.465256,23.2643
68,-29.4593,-0.490906,28.9684
69,-69.6128,-1.26607,68.3468
70,-30.0594,-1.03659,29.0228
71,19.4045,0.380417,19.0241
72,4.06209,0.406158,3.65593
73,-56.142,-2.33946,53.8026
74,-11.9005,-0.195023,11.7055
75,-72.3187,-1.2469,71.0718
76,-0.0871277,-0.00619507,0.0809326
77,-61.6541,-2.80226,58.8518
78,44.9488,0.516434,44.4324
79,140.473,2.55489,137.918
80,3.6058,0.225327,3.38048
81,-20.0052,-1.66687,18.3384
82,36.5605,1.40628,35.1542
83,-9.4091,-0.723633,8.68547
84,-61.5621,-3.62115,57.941
85,70.4986,0.880997,69.6176
86,-84.6631,-2.41829,82.2448
87,71.807,1.12193,70.6851
88,102.966,8.57971,94.3865
89,18.5166,0.974442,17.5422
90,10.6472,0.665375,9.98178
91,-6.15512,-0.439636,5.71548
92,20.592,0.332108,20.2599
93,-64.2749,-2.67839,61.5965
94,-3.8141,-0.0471344,3.76697
95,-47.0786,-0.389328,46.6892
96,87.3531,6.23895,81.1142
97,47.4083,1.97549,45.4328
98,65.1033,1.1622,63.9411
99,15.0959,0.838715,14.2572
100,37.7917,0.490707,37.301
101,8.95691,0.0861053,8.8708
102,-0.533203,-0.00518799,0.528015
103,12.9125,0.107574,12.805
104,-23.7413,-0.593369,23.1479
105,11.0502,0.160156,10.8901
106,10.4335,0.474274,9.95918
107,-102.235,-0.992126,101.243
108,113.762,1.00671,112.755
109,25.8489,0.296967,25.5519
110,-40.443,-0.400513,40.0425
111,3.0569,0.0272827,3.02962
112,-57.5986,-1.01067,56.5879
113,27.5997,0.745743,26.854
114,0.67218,0.00616455,0.666016
115,-19.455,-0.211365,19.2437
116,-61.0453,-0.782425,60.2629
117,31.7729,0.441193,31.3317
118,21.4653,0.219101,21.2462
119,-55.9464,-0.559128,55.3873
120,22.3598,0.399155,21.9606
121,11.6258,0.170975,11.4548
122,-21.445,-0.4375,21.0075
123,20.8495,0.325745,20.5238
124,-32.1723,-0.349487,31.8228
125,-9.58749,-0.100952,9.48654
126,-17.6753,-0.171555,17.5037
127,-30.618,-0.309265,30.3087
128,-54.0343,-3.37711,50.6572
129,19.1466,1.7406,17.406
130,-74.5558,-1.86343,72.6924
131,-12.0055,-0.235428,11.7701
132,60.4207,1.00667,59.414
133,-2.18631,-0.0398102,2.1465
134,51.998,1.79314,50.2049
135,2.80508,0.0550232,2.75006
136,44.2513,4.42508,39.8262
137,-30.3435,-1.26451,29.079
138,0.580185,0.00950623,0.570679
139,26.5804,0.458267,26.1221
140,-19.1437,-1.3674,17.7763
141,-131.602,-5.98178,125.62
142,44.3881,0.509995,43.8781
143,-122.655,-2.23074,120.424
144,18.8464,1.1779,17.6685
145,-107.898,-8.99077,98.9076
146,-43.2115,-1.66231,41.5491
147,-73.9522,-5.68817,68.2641
148,11.8947,0.699615,11.1951
149,-49.3049,-0.616089,48.6888
