Matrix Y:
0.383875	41.165874	48.036291	-73.339964	-60.156375	20.555944	25.240501	-0.611581
58.329265	65.118500	91.854343	39.893419	-14.664814	56.321180	-30.025061	-27.152473
-6.757634	119.310560	14.832727	11.496941	60.480018	0.182659	-35.428058	25.999631
69.223904	-44.726698	-42.898437	16.066556	76.995951	-0.625230	-79.441045	-60.902268
-8.218625	-43.045419	56.796490	0.381028	-32.802875	-53.556460	0.408927	77.574332
-23.767275	91.321209	-54.848686	65.675525	-0.041975	-52.177247	-56.108171	-44.859891
-123.143859	-30.943654	0.515192	44.239203	-50.149478	-59.621954	-60.096727	-0.354743
-35.436418	138.113282	-47.523616	-48.485987	0.105116	-50.028022	52.009558	-50.153809
Matrix Cb:
-52.341337	-46.993119	69.478918	40.775215	2.980438	-8.985384	-5.767005	-2.630961
6.124572	13.180362	1.644181	5.120524	-3.509077	-5.375958	2.349142	5.857851
17.337135	-87.516066	-1.038651	-3.753839	3.959058	5.351876	-2.332081	-3.929311
-10.121771	24.968245	0.923154	4.161846	-3.267079	-4.214916	2.021379	4.151597
2.310212	0.113403	-3.523248	-2.588491	2.639988	2.518888	-1.587327	-4.004463
-0.784459	-9.091891	3.390076	1.105368	-2.312427	-2.940334	1.487916	3.322680
-0.167470	5.934154	-3.005356	-1.912267	0.994309	1.067479	-1.351599	-1.809924
-1.484735	-0.653165	1.016773	0.383323	-1.107395	-0.942232	-0.246912	0.919226
Matrix Cr:
82.999450	34.979923	-1.693075	-0.435080	-0.779975	-0.663717	-0.419008	0.214688
24.516727	18.498789	-2.276553	-1.276675	-0.943153	-0.409398	-0.816128	-1.109437
23.578105	-25.517152	3.235878	-0.957950	-1.669026	-0.250039	0.154276	1.224498
-53.973646	2.463953	22.173403	-0.442944	0.737485	0.444198	-1.793259	-0.751458
0.156000	1.043777	1.158353	1.079655	0.929375	0.302590	0.591032	0.752290
18.154578	1.575020	-5.319919	1.235572	1.893087	1.408536	1.318690	0.002280
-0.612769	3.071891	1.799601	1.861014	1.222084	1.096247	0.697047	0.576693
1.169466	1.133137	0.848201	0.586471	0.877899	0.397713	-0.044060	0.255170
