index,expected,actual,diff
0,-2.84514,-2.84515,1.52588e-05
1,2.73792,2.73785,6.10352e-05
2,-0.259598,-0.259506,9.15527e-05
3,-2.47337,-2.47327,0.000106812
4,1.00534,1.00505,0.000289917
5,1.63574,1.63623,0.000488281
6,2.85463,2.85472,9.15527e-05
7,0.993652,0.993607,4.57764e-05
8,-9.4521,-9.45291,0.000808716
9,-0.551193,-0.551315,0.00012207
10,-1.84113,-1.84048,0.000640869
11,0.266159,0.266159,0
12,-7.85889,-7.85837,0.000518799
13,-0.495468,-0.495438,3.05176e-05
14,0.420639,0.420441,0.000198364
15,-1.05286,-1.05327,0.000411987
16,-5.39491,-5.39479,0.00012207
17,-0.579147,-0.579117,3.05176e-05
18,-0.84404,-0.844116,7.62939e-05
19,-0.884903,-0.88475,0.000152588
20,0.9216,0.921692,9.15527e-05
21,1.11235,1.11198,0.000366211
22,0.484329,0.484283,4.57764e-05
23,1.06856,1.06848,7.62939e-05
24,-3.67125,-3.67102,0.000228882
25,-3.37573,-3.37543,0.000305176
26,-0.805206,-0.805328,0.00012207
27,1.23738,1.2372,0.000183105
28,0.0672607,0.0672455,1.52588e-05
29,2.72253,2.72282,0.000289917
30,-0.232193,-0.232162,3.05176e-05
31,0.0188446,0.0188599,1.52588e-05
32,-2.66429,-2.66405,0.000244141
33,3.02048,3.02057,9.15527e-05
34,0.44397,0.443771,0.000198364
35,4.43565,4.43564,1.52588e-05
36,1.04529,1.04509,0.000198364
37,0.317169,0.317078,9.15527e-05
38,0.677048,0.676712,0.000335693
39,0.00430298,0.00427246,3.05176e-05
40,0.226929,0.226837,9.15527e-05
41,-0.553192,-0.553329,0.000137329
42,-1.23985,-1.23979,6.10352e-05
43,0.54155,0.541275,0.000274658
44,-1.23497,-1.23502,4.57764e-05
45,0.0915222,0.0914612,6.10352e-05
46,-0.409744,-0.409836,9.15527e-05
47,-0.205383,-0.205322,6.10352e-05
48,-0.794418,-0.794586,0.000167847
49,-0.260208,-0.260178,3.05176e-05
50,-0.28006,-0.279938,0.00012207
51,1.45795,1.45711,0.000839233
52,0.412338,0.412216,0.00012207
53,0.500793,0.500641,0.000152588
54,-1.51324,-1.51379,0.000549316
55,-0.286911,-0.286728,0.000183105
56,0.0304718,0.030426,4.57764e-05
57,-0.253082,-0.253128,4.57764e-05
58,0.887146,0.886826,0.000320435
59,0.87088,0.870865,1.52588e-05
60,-0.831543,-0.831116,0.000427246
61,0.239349,0.239395,4.57764e-05
62,0.317795,0.317642,0.000152588
63,-0.760986,-0.761002,1.52588e-05
64,-0.9505,-0.950485,1.52588e-05
65,0.837036,0.837082,4.57764e-05
66,-0.74437,-0.744171,0.000198364
67,0.687408,0.687393,1.52588e-05
68,1.13487,1.13455,0.000320435
69,1.66838,1.66888,0.00050354
70,1.06895,1.06886,9.15527e-05
71,-0.853775,-0.853714,6.10352e-05
72,-6.39171,-6.39185,0.000137329
73,2.28775,2.28792,0.000167847
74,-1.5244,-1.52385,0.000549316
75,-0.178009,-0.17804,3.05176e-05
76,1.29079,1.29066,0.00012207
77,-0.405777,-0.405945,0.000167847
78,0.705704,0.705368,0.000335693
79,-0.823196,-0.823517,0.000320435
80,-1.23314,-1.23306,7.62939e-05
81,-3.08887,-3.08867,0.000198364
82,-1.1568,-1.15694,0.000137329
83,-4.99046,-4.9899,0.000564575
84,-3.91922,-3.9191,0.00012207
85,0.0640869,0.0641022,1.52588e-05
86,1.90259,1.90202,0.000564575
87,-0.857101,-0.857071,3.05176e-05
88,-2.27156,-2.27164,7.62939e-05
89,-0.921097,-0.92099,0.000106812
90,-2.7605,-2.76016,0.000335693
91,-5.01529,-5.01511,0.000183105
92,0.422119,0.421982,0.000137329
93,0.977509,0.977615,0.000106812
94,-0.484344,-0.484268,7.62939e-05
95,-0.0266571,-0.0266876,3.05176e-05
96,1.02615,1.02606,9.15527e-05
97,1.14429,1.14433,4.57764e-05
98,0.352081,0.35199,9.15527e-05
99,1.62115,1.62115,0
100,1.04143,1.04121,0.000213623
101,-0.0570068,-0.0569916,1.52588e-05
102,0.004776,0.00474548,3.05176e-05
103,0.384521,0.384384,0.000137329
104,1.37646,1.37613,0.000335693
105,1.86946,1.8698,0.000335693
106,1.25345,1.25354,9.15527e-05
107,-0.0391388,-0.0391235,1.52588e-05
108,0.169388,0.169388,0
109,-0.145157,-0.145111,4.57764e-05
110,-0.222794,-0.222855,6.10352e-05
111,-0.167465,-0.167404,6.10352e-05
112,-0.560974,-0.561081,0.000106812
113,-0.112305,-0.11232,1.52588e-05
114,-0.515594,-0.515381,0.000213623
115,0.547195,0.54686,0.000335693
116,0.113144,0.113113,3.05176e-05
117,0.470215,0.470062,0.000152588
118,-0.0822601,-0.0822906,3.05176e-05
119,0.211914,0.211761,0.000152588
120,0.570496,0.570312,0.000183105
121,0.396439,0.396545,0.000106812
122,-0.795609,-0.795349,0.000259399
123,0.895126,0.895096,3.05176e-05
124,0.237137,0.237015,0.00012207
125,1.32462,1.32483,0.000213623
126,-0.299728,-0.299606,0.00012207
127,1.11232,1.11227,4.57764e-05
128,-6.32883,-6.32892,9.15527e-05
129,-4.82262,-4.82281,0.000198364
130,1.25783,1.25748,0.000350952
131,0.321716,0.321671,4.57764e-05
132,1.63589,1.63544,0.000457764
133,1.43886,1.4393,0.000442505
134,0.603287,0.603241,4.57764e-05
135,0.490173,0.490082,9.15527e-05
136,1.78487,1.78471,0.000152588
137,-1.11293,-1.11317,0.000244141
138,-0.607544,-0.607376,0.000167847
139,-0.0514679,-0.0514984,3.05176e-05
140,-1.78813,-1.78828,0.000152588
141,1.5184,1.51846,6.10352e-05
142,-0.52948,-0.529282,0.000198364
143,1.6239,1.62444,0.000534058
144,0.589294,0.589172,0.00012207
145,0.0536804,0.0534973,0.000183105
146,-1.90392,-1.90411,0.000198364
147,-0.292191,-0.292374,0.000183105
148,2.60596,2.60576,0.000198364
149,0.176605,0.176544,6.10352e-05
150,2.65178,2.65096,0.000823975
151,-1.69629,-1.69621,7.62939e-05
152,1.54021,1.54001,0.000198364
153,0.227692,0.227631,6.10352e-05
154,2.96158,2.96141,0.000167847
155,-4.38658,-4.38654,4.57764e-05
156,0.122223,0.122208,1.52588e-05
157,0.510788,0.510773,1.52588e-05
158,0.556793,0.556702,9.15527e-05
159,0.384567,0.384811,0.000244141
160,-1.72342,-1.72324,0.000183105
161,0.032608,0.0326538,4.57764e-05
162,-0.080246,-0.0802307,1.52588e-05
163,-1.29443,-1.2946,0.000167847
164,0.345444,0.345352,9.15527e-05
165,-0.115433,-0.115417,1.52588e-05
166,-0.77742,-0.7771,0.000320435
167,-0.159592,-0.159561,3.05176e-05
168,0.698578,0.698303,0.000274658
169,0.692062,0.692139,7.62939e-05
170,1.41162,1.41147,0.000152588
171,-0.382645,-0.382462,0.000183105
172,0.1996,0.199554,4.57764e-05
173,0.94458,0.944153,0.000427246
174,0.233582,0.233566,1.52588e-05
175,0.329971,0.329849,0.00012207
176,0.0449829,0.0449982,1.52588e-05
177,-2.28146,-2.28107,0.000396729
178,-0.160736,-0.16066,7.62939e-05
179,0.53595,0.535645,0.000305176
180,-0.329025,-0.328979,4.57764e-05
181,0.467346,0.467194,0.000152588
182,0.478973,0.479141,0.000167847
183,0.437317,0.437057,0.000259399
184,-1.29591,-1.29558,0.000335693
185,-0.0294495,-0.0294495,0
186,-2.39795,-2.39706,0.00088501
187,-1.27127,-1.27127,0
188,-0.407593,-0.40741,0.000183105
189,-0.0625,-0.0625153,1.52588e-05
190,0.264145,0.264008,0.000137329
191,0.107407,0.107407,0
192,0.68309,0.683105,1.52588e-05
193,2.16716,2.16736,0.000198364
194,-0.930618,-0.930389,0.000228882
195,0.570557,0.570541,1.52588e-05
196,1.00117,1.00089,0.000289917
197,-3.02296,-3.02393,0.000961304
198,-1.98306,-1.98296,0.000106812
199,-1.2617,-1.2616,0.000106812
200,-5.57393,-5.57399,6.10352e-05
201,0.953049,0.95311,6.10352e-05
202,-0.251999,-0.251907,9.15527e-05
203,-1.56053,-1.56055,1.52588e-05
204,-5.24153,-5.24126,0.000274658
205,0.482758,0.482819,6.10352e-05
