index,expected,actual,diff
0,274.989,274.989,0
1,526.166,526.166,6.10352e-05
2,455.183,455.183,3.05176e-05
3,-185.563,-185.563,1.52588e-05
4,-252.74,-252.74,1.52588e-05
5,-214.924,-214.924,9.15527e-05
6,725.22,725.22,6.10352e-05
7,-1530.33,-1530.33,0
8,519.508,519.508,0
9,345.127,345.127,0.00012207
10,791.022,791.022,0
11,1015.58,1015.58,0
12,-7.55737,-7.55737,0
13,305.13,305.13,3.05176e-05
14,735.68,735.68,0.00012207
15,584.776,584.776,6.10352e-05
16,-480.771,-480.771,3.05176e-05
17,526.46,526.46,0
18,-54.8657,-54.8657,3.05176e-05
19,497.912,497.912,6.10352e-05
20,-1762.83,-1762.83,0
21,-35.4555,-35.4555,1.52588e-05
22,36.5834,36.5834,0
23,526.305,526.305,0.00012207
24,-328.01,-328.01,6.10352e-05
25,-256.488,-256.488,6.10352e-05
26,382.426,382.426,0.000183105
27,243.812,243.812,6.10352e-05
28,188.81,188.81,4.57764e-05
29,206.712,206.712,3.05176e-05
30,-301.692,-301.692,9.15527e-05
31,-105.62,-105.62,1.52588e-05
32,689.472,689.472,0.00012207
33,-360.469,-360.469,3.05176e-05
34,1120.7,1120.7,0.000244141
35,1196.37,1196.37,0.00012207
36,-922.212,-922.212,6.10352e-05
37,407.95,407.95,9.15527e-05
38,387.85,387.85,0.00012207
39,-75.5502,-75.5502,7.62939e-05
40,-804.368,-804.368,0.00012207
41,-27.3246,-27.3246,7.62939e-05
42,-295.241,-295.241,3.05176e-05
43,27.2001,27.2001,6.10352e-05
44,1064.59,1064.59,0.00012207
45,-9.888,-9.88797,3.05176e-05
46,72.5589,72.5589,7.62939e-05
47,-710.848,-710.848,0.00012207
48,-201.048,-201.048,4.57764e-05
49,-220.711,-220.711,0.00012207
50,-183.654,-183.654,4.57764e-05
51,-38.0768,-38.0769,9.15527e-05
52,-135.119,-135.119,3.05176e-05
53,-307.743,-307.743,3.05176e-05
54,-81.3766,-81.3767,3.05176e-05
55,-687.797,-687.797,6.10352e-05
56,350.169,350.169,0.00012207
57,1055.24,1055.24,0
58,-76.0814,-76.0813,3.05176e-05
59,-996.721,-996.721,6.10352e-05
60,-592.665,-592.665,0.00012207
61,-60.9531,-60.953,0.000106812
62,-735.11,-735.109,0.00012207
