index,expected,actual,diff
0,24619.7,24619.7,0.00195312
1,-3484.47,-3484.47,0
2,14504.6,-8665.38,23170
3,27760.1,4590.11,23170
4,-5105.04,-5105.04,0.000488281
5,-10453,-10453,0.000976562
6,18585.9,18585.9,0.00195312
7,15148.8,-27217.2,42366
8,-8386.54,-3493.54,4893
9,30582.3,30582.3,0.00195312
10,16658,-15480,32138
11,-3722.15,-10114.2,6392
12,-6994.76,-6994.76,0
13,-11769.3,-11769.3,0
14,-32768,-3890.42,28877.6
15,17447,-9797.96,27245
16,-10050.3,-27784.3,17734
17,8042.66,8042.66,0.000488281
18,2376.25,-27896.8,30273
19,-15006.5,15266.5,30273
20,-7546.97,-7546.97,0.000488281
21,1301.41,1301.4,0.00195312
22,-19813.2,22998.8,42812
23,4570.73,17109.7,12539
24,-8524.39,25112.6,33637
25,-32768,28317.4,61085.4
26,-32768,14180.5,46948.5
27,-12540.4,5663.59,18204
28,-13376.9,-13376.9,0.00292969
29,-2676.78,-2676.78,0.000732422
30,-8961.03,-13854,4893
31,4081.81,10473.8,6392
32,18997.7,-27342.3,46340
33,2177.35,2177.34,0.0012207
34,6730.67,-16439.3,23170
35,9210.46,-13959.5,23170
36,15013.4,15013.4,0
37,-20419.6,-20419.6,0
38,-22931.3,23408.7,46340
39,9271.6,-13898.4,23170
40,-31450.9,18891.1,50342
41,-11800.7,-11800.7,0
42,10571.7,-7632.31,18204
43,-11341.3,26949.7,38291
44,-1754.33,-1754.32,0.000854492
45,4783.16,4783.16,0.000488281
46,6320.61,30916.6,24596
47,-32768,-8880.58,23887.4
48,29177.2,-13634.8,42812
49,-1211.24,-1211.25,0.00268555
50,8451.98,-4087.02,12539
51,-19726.8,-7187.78,12539
52,-6357.33,-6357.33,0.000488281
53,26869.5,26869.5,0.00195312
54,26525.4,8791.37,17734
55,22528,-7745.03,30273
56,-27045.4,-2449.38,24596
57,-14994.3,-14994.3,0
58,6283.68,-108.314,6392
59,-21830.6,10307.4,32138
60,-20563.4,-20563.4,0
61,-15467.3,-15467.3,0.000976562
62,-2952,30685,33637
63,2110.14,20314.1,18204
64,-1212.32,-1212.33,0.000610352
65,-14368.6,-14368.6,0.000976562
66,4348.12,4348.12,0
67,15265,-7905,23170
68,6187.12,-16982.9,23170
69,9943.49,9943.5,0.00292969
70,-1185.13,-1185.13,0.000244141
71,-19292.4,-19292.4,0.00195312
72,29576.8,29576.8,0.00195312
73,17531.8,5719.76,11812
74,3302.67,3302.67,0
75,-32768,5780.55,38548.5
76,-32768,3980.83,36748.8
77,-32768,16218.9,48986.9
78,-4590.46,-4590.46,0.00146484
79,-32768,29728.8,62496.8
