index,expected,actual,diff
0,2154.29,2154.29,0
1,905.695,905.726,0.0304565
2,5312.45,5312.36,0.09375
3,395.246,395.275,0.0293274
4,1719.79,1719.8,0.00952148
5,1096.76,1096.69,0.0661621
6,65.6059,65.49,0.115906
7,2251.08,2251.04,0.0400391
8,-4182.21,-4182.14,0.0786133
9,-8378.86,-8378.51,0.353516
10,7649.99,7649.6,0.39502
11,15.946,15.7979,0.148132
12,-2025.42,-2025.29,0.129272
13,5212.93,5212.6,0.324707
14,-2471.71,-2471.75,0.0375977
15,-830.769,-830.799,0.0299683
16,-4398.49,-4398.26,0.226074
17,-8265.12,-8264.83,0.282227
18,-11227.5,-11226.9,0.586914
19,4613.3,4612.91,0.39209
20,6662.08,6661.75,0.338867
21,2691.86,2692.03,0.170898
22,-1784.26,-1784.09,0.176514
23,2004.34,2004.17,0.16687
24,531.306,531.286,0.0201416
25,4376.11,4375.68,0.43457
26,4681.49,4681.51,0.0209961
27,-5929.32,-5929.14,0.184082
28,4533.54,4533.47,0.0610352
29,-3167.82,-3167.66,0.156738
30,34.4616,34.1833,0.278305
31,6413.34,6413.23,0.116211
32,3362.26,3362.24,0.0263672
33,-61.8107,-61.7051,0.105606
34,-5796.43,-5795.98,0.450195
35,2361.88,2361.75,0.125977
36,2912.27,2912.26,0.0158691
37,192.483,192.563,0.0801392
38,-302.308,-302.157,0.150269
39,1703.63,1703.67,0.0389404
40,8588.87,8588.77,0.102539
41,8663.96,8663.92,0.0371094
42,-1110.79,-1110.65,0.135376
43,3668.19,3668.09,0.100342
44,1293.45,1293.59,0.141479
45,2980.44,2980.24,0.206299
46,-6471.69,-6471.24,0.446289
47,1437.79,1437.81,0.0181885
48,2394.02,2394.04,0.0234375
49,-5669.65,-5669.12,0.525391
50,1286.44,1286.74,0.295654
51,3154.94,3154.69,0.248535
52,940.254,940.1,0.154419
53,9764.38,9763.95,0.428711
54,-2009.2,-2009.07,0.134277
55,-371.764,-371.932,0.167267
56,-281.753,-281.801,0.0471802
57,7077.81,7077.31,0.498047
58,-7740.37,-7739.82,0.550781
59,6025.44,6025.23,0.212402
60,-5644.97,-5644.74,0.229492
61,-2726.79,-2726.63,0.162354
62,5709.29,5709.31,0.0258789
63,-2643.57,-2643.42,0.14917
64,3141.37,3141.37,0
65,-7357.98,-7357.69,0.287598
66,2912.57,2912.35,0.216553
67,5748.97,5748.87,0.0991211
68,-7891.67,-7891.43,0.23877
69,1775.95,1776.07,0.123535
70,-3999.8,-3999.65,0.157471
71,1655.47,1655.33,0.146118
72,-7069.47,-7069.27,0.200684
73,3797.28,3796.92,0.359619
74,4249.79,4249.69,0.0961914
75,6816.38,6815.98,0.400391
76,8711.85,8711.21,0.634766
77,-149.312,-149.648,0.3358
78,-1769,-1769.29,0.28186
79,-2530.73,-2530.9,0.168213
80,464.086,464.217,0.131592
81,2220.98,2220.64,0.338867
82,977.331,977.366,0.034729
83,-9472.03,-9471.52,0.509766
84,8332.83,8332.37,0.462891
85,435.53,435.364,0.166412
86,-1735.17,-1735.3,0.135132
87,-5284.64,-5284.16,0.475098
88,-978.307,-978.28,0.0270996
89,-8437.16,-8436.74,0.413086
90,1019.32,1019.16,0.155396
91,-3872.39,-3872.24,0.151611
92,1006.41,1006.34,0.0653076
93,-10052.1,-10051.4,0.694336
94,-6404.05,-6403.72,0.327148
95,279.807,279.92,0.112915
96,4283.1,4283.07,0.0253906
97,1521.24,1521.07,0.169067
98,3921.06,3920.89,0.172363
99,-6182.98,-6182.34,0.640137
100,-1023.42,-1023.46,0.0339355
101,-3368.39,-3368.09,0.303467
102,-3790.53,-3790.46,0.0625
103,-10017.9,-10017.3,0.606445
104,1514.95,1515.03,0.0852051
105,9533.45,9532.81,0.640625
106,-5965.62,-5965.52,0.097168
107,-3902.41,-3902.21,0.194336
108,-1862.28,-1862.47,0.1875
109,2276.82,2276.73,0.0837402
110,-6996.47,-6995.88,0.589844
111,9011.25,9010.93,0.322266
112,2845.95,2845.85,0.0959473
113,-4799.28,-4799.13,0.147949
114,-1998.86,-1998.79,0.0750732
115,-464.809,-464.598,0.211243
116,791.786,791.55,0.235901
117,-5002.58,-5002.21,0.367188
118,-1504.52,-1504.34,0.180786
119,9368.71,9368.6,0.112305
120,-234.674,-234.609,0.0648499
121,-3392.99,-3392.97,0.0222168
122,24.6263,24.5312,0.0951691
123,685.321,685.371,0.0491943
124,-945.141,-945.213,0.0723267
125,-3971.41,-3971.16,0.250488
126,-9951.94,-9951.4,0.545898
127,2809.22,2808.97,0.251953
128,-3675.97,-3675.97,0.000244141
129,10748.9,10748.5,0.416016
130,1597.27,1597.46,0.185303
131,-5229.26,-5229.1,0.166504
132,9734.51,9734.23,0.289062
133,6501.64,6501.21,0.423828
134,7206.9,7206.53,0.365723
135,-2825.81,-2825.74,0.0705566
136,-6260.24,-6260.16,0.0751953
137,5486.81,5486.56,0.25
138,3349.31,3349.1,0.212646
139,804.035,803.845,0.189697
140,6530.16,6529.89,0.272949
141,1416.8,1416.63,0.16626
142,-910.834,-910.763,0.071167
143,-1921.54,-1921.63,0.0875244
144,-3735.29,-3735.39,0.0949707
145,-1632.08,-1631.61,0.474365
146,-2471.9,-2472.02,0.12207
147,8203.3,8202.99,0.308594
148,-3282.3,-3282.1,0.19751
149,-2933.61,-2933.32,0.285156
150,-5865.19,-5864.63,0.560059
151,31.1781,30.8159,0.362198
152,-539.601,-539.818,0.217163
153,-4479.22,-4478.83,0.39209
154,-3728.03,-3727.77,0.265137
155,-1341.92,-1341.79,0.133545
156,477.805,477.982,0.176331
157,3287.05,3287.12,0.0651855
158,2.04834,2.16501,0.116669
159,-5988.53,-5988.23,0.298828
160,-2122.01,-2122.04,0.0327148
161,887.995,888.114,0.118652
162,-4278.42,-4277.94,0.474609
163,2070.46,2070.3,0.1604
164,1876.96,1877.05,0.0841064
165,612.601,612.685,0.0839844
166,10786.8,10786.5,0.302734
167,-5805.29,-5805.04,0.248047
168,1195.39,1195.41,0.013916
169,262.586,262.709,0.123169
170,-2923.92,-2923.96,0.0444336
171,-5098.4,-5098.33,0.0620117
172,2330.02,2330.03,0.013916
173,-148.715,-148.534,0.181305
174,-12226.8,-12226,0.793945
175,-2438.93,-2438.73,0.197021
176,-5758.6,-5758.39,0.215332
177,7903.04,7902.83,0.205566
178,-606.281,-606.181,0.0998535
179,10168.1,10167.4,0.714844
180,-141.846,-141.805,0.0403748
181,3033.74,3033.53,0.210449
182,599.111,599.126,0.0147095
183,-6398.82,-6398.65,0.174805
184,7243.04,7242.74,0.302246
185,-399.774,-399.389,0.384369
186,-2692.69,-2692.53,0.164551
187,-3899.35,-3898.9,0.451172
188,-2787.45,-2787.01,0.438965
189,-328.823,-328.458,0.364532
190,-4257.32,-4256.57,0.75
191,-7693.31,-7692.9,0.416992
192,-2316.28,-2316.28,0.000244141
193,-7086.6,-7086.44,0.161621
194,-14290.7,-14290.4,0.333984
195,8287.72,8287.32,0.400391
196,-6915.94,-6915.84,0.0991211
197,-3533.58,-3533.35,0.232422
198,2943.7,2944,0.293457
199,4107.61,4107.48,0.126953
200,2802.12,2801.95,0.179443
201,2329.77,2329.6,0.16333
202,-5271.26,-5271.25,0.0117188
203,4300.75,4300.93,0.178711
204,-3685.98,-3685.81,0.165771
205,300.456,300.505,0.0498047
206,-3115.99,-3115.53,0.46582
207,-6649.52,-6648.99,0.530273
208,814.502,814.421,0.0811768
209,-113.352,-113.307,0.0453796
210,4324.12,4323.8,0.320312
211,1685.23,1685.4,0.168823
212,2232.3,2232.19,0.109375
213,-852.717,-852.837,0.119629
214,949.064,948.863,0.200867
215,-3570.92,-3570.83,0.088623
216,-1974.7,-1974.61,0.0935059
217,-2301.84,-2301.92,0.0717773
218,2305.12,2304.66,0.462158
219,3031.99,3031.81,0.187744
220,-5474.73,-5474.71,0.0234375
221,-2353.38,-2353.35,0.0266113
222,-49.7316,-49.7133,0.0182953
223,9203.94,9203.4,0.541992
224,-6217.46,-6217.37,0.0849609
225,1715.5,1715.31,0.190552
226,-2542.72,-2542.81,0.0883789
227,7498.38,7498.11,0.272461
228,9513.93,9513.23,0.694336
229,-408.645,-408.87,0.225677
230,2910.39,2910.2,0.1875
231,-2901.59,-2901.43,0.164062
232,1536.1,1536.02,0.0773926
233,551.617,551.327,0.289917
234,-7292.67,-7292.65,0.0151367
235,-5748.33,-5748.01,0.323242
236,-8640.18,-8639.86,0.326172
237,-1814.77,-1814.55,0.224976
238,-3273.13,-3272.6,0.532227
239,-2618.5,-2618.16,0.341797
240,1430.8,1430.79,0.0131836
241,1261.25,1261.18,0.0655518
242,1305.25,1304.84,0.402466
243,-47.3625,-47.2846,0.0779114
244,-2220.25,-2220.34,0.0917969
