Matrix Y:
0.000000	4.000000	5.000000	-5.000000	-3.000000	1.000000	0.000000	-0.000000
5.000000	5.000000	7.000000	2.000000	-1.000000	1.000000	-1.000000	-0.000000
-0.000000	9.000000	1.000000	0.000000	2.000000	0.000000	-1.000000	0.000000
5.000000	-3.000000	-2.000000	1.000000	2.000000	-0.000000	-1.000000	-1.000000
-0.000000	-2.000000	2.000000	0.000000	-0.000000	-0.000000	0.000000	1.000000
-1.000000	3.000000	-1.000000	1.000000	-0.000000	-1.000000	-0.000000	-0.000000
-3.000000	-0.000000	0.000000	1.000000	-0.000000	-0.000000	-1.000000	-0.000000
-0.000000	2.000000	-1.000000	-0.000000	0.000000	-1.000000	1.000000	-1.000000
Matrix Cb:
-3.000000	-3.000000	3.000000	1.000000	0.000000	-0.000000	-0.000000	-0.000000
0.000000	1.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000
1.000000	-3.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000
-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000
0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000
-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000
-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000
-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000
Matrix Cr:
5.000000	2.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000
1.000000	1.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000
1.000000	-1.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000
-1.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
